sentence-transformers/paraphrase-multilingual-mpnet-base-v2	https://huggingface.co/sentence-transformers/paraphrase-multilingual-mpnet-base-v2/raw/main/LICENSE	404	2026-08-08T09:43:07.650321+00:00
sentence-transformers/paraphrase-multilingual-mpnet-base-v2	https://huggingface.co/sentence-transformers/paraphrase-multilingual-mpnet-base-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:07.966418+00:00
sentence-transformers/paraphrase-multilingual-mpnet-base-v2	https://huggingface.co/sentence-transformers/paraphrase-multilingual-mpnet-base-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:08.225456+00:00
BAAI/bge-base-en-v1.5	https://huggingface.co/BAAI/bge-base-en-v1.5/raw/main/README.md	200	2026-08-08T09:43:08.657569+00:00
BAAI/bge-base-en-v1.5	https://huggingface.co/BAAI/bge-base-en-v1.5/raw/main/LICENSE	404	2026-08-08T09:43:08.957901+00:00
BAAI/bge-base-en-v1.5	https://huggingface.co/BAAI/bge-base-en-v1.5/raw/main/LICENSE.txt	404	2026-08-08T09:43:09.298987+00:00
BAAI/bge-base-en-v1.5	https://huggingface.co/BAAI/bge-base-en-v1.5/raw/main/LICENSE.md	404	2026-08-08T09:43:09.677371+00:00
cross-encoder/ms-marco-MiniLM-L4-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L4-v2/raw/main/README.md	200	2026-08-08T09:43:10.008073+00:00
cross-encoder/ms-marco-MiniLM-L4-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L4-v2/raw/main/LICENSE	404	2026-08-08T09:43:10.350783+00:00
cross-encoder/ms-marco-MiniLM-L4-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L4-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:10.721467+00:00
cross-encoder/ms-marco-MiniLM-L4-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L4-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:11.054564+00:00
intfloat/multilingual-e5-large	https://huggingface.co/intfloat/multilingual-e5-large/raw/main/README.md	200	2026-08-08T09:43:11.583842+00:00
intfloat/multilingual-e5-large	https://huggingface.co/intfloat/multilingual-e5-large/raw/main/LICENSE	404	2026-08-08T09:43:11.919360+00:00
intfloat/multilingual-e5-large	https://huggingface.co/intfloat/multilingual-e5-large/raw/main/LICENSE.txt	404	2026-08-08T09:43:12.296912+00:00
intfloat/multilingual-e5-large	https://huggingface.co/intfloat/multilingual-e5-large/raw/main/LICENSE.md	404	2026-08-08T09:43:12.626598+00:00
nomic-ai/nomic-embed-text-v1	https://huggingface.co/nomic-ai/nomic-embed-text-v1/raw/main/README.md	200	2026-08-08T09:43:13.023669+00:00
nomic-ai/nomic-embed-text-v1	https://huggingface.co/nomic-ai/nomic-embed-text-v1/raw/main/LICENSE	404	2026-08-08T09:43:13.370341+00:00
nomic-ai/nomic-embed-text-v1	https://huggingface.co/nomic-ai/nomic-embed-text-v1/raw/main/LICENSE.txt	404	2026-08-08T09:43:13.680370+00:00
nomic-ai/nomic-embed-text-v1	https://huggingface.co/nomic-ai/nomic-embed-text-v1/raw/main/LICENSE.md	404	2026-08-08T09:43:14.014491+00:00
mixedbread-ai/mxbai-embed-large-v1	https://huggingface.co/mixedbread-ai/mxbai-embed-large-v1/raw/main/README.md	200	2026-08-08T09:43:14.496822+00:00
mixedbread-ai/mxbai-embed-large-v1	https://huggingface.co/mixedbread-ai/mxbai-embed-large-v1/raw/main/LICENSE	200	2026-08-08T09:43:14.778791+00:00
mixedbread-ai/mxbai-embed-large-v1	https://huggingface.co/mixedbread-ai/mxbai-embed-large-v1/raw/main/LICENSE.txt	404	2026-08-08T09:43:15.118440+00:00
mixedbread-ai/mxbai-embed-large-v1	https://huggingface.co/mixedbread-ai/mxbai-embed-large-v1/raw/main/LICENSE.md	404	2026-08-08T09:43:15.456092+00:00
BAAI/bge-reranker-base	https://huggingface.co/BAAI/bge-reranker-base/raw/main/README.md	200	2026-08-08T09:43:15.775324+00:00
BAAI/bge-reranker-base	https://huggingface.co/BAAI/bge-reranker-base/raw/main/LICENSE	404	2026-08-08T09:43:16.112863+00:00
BAAI/bge-reranker-base	https://huggingface.co/BAAI/bge-reranker-base/raw/main/LICENSE.txt	404	2026-08-08T09:43:16.492134+00:00
BAAI/bge-reranker-base	https://huggingface.co/BAAI/bge-reranker-base/raw/main/LICENSE.md	404	2026-08-08T09:43:16.822812+00:00
distilbert/distilbert-base-uncased-finetuned-sst-2-english	https://huggingface.co/distilbert/distilbert-base-uncased-finetuned-sst-2-english/raw/main/README.md	200	2026-08-08T09:43:17.190688+00:00
distilbert/distilbert-base-uncased-finetuned-sst-2-english	https://huggingface.co/distilbert/distilbert-base-uncased-finetuned-sst-2-english/raw/main/LICENSE	404	2026-08-08T09:43:17.551968+00:00
distilbert/distilbert-base-uncased-finetuned-sst-2-english	https://huggingface.co/distilbert/distilbert-base-uncased-finetuned-sst-2-english/raw/main/LICENSE.txt	404	2026-08-08T09:43:17.869771+00:00
distilbert/distilbert-base-uncased-finetuned-sst-2-english	https://huggingface.co/distilbert/distilbert-base-uncased-finetuned-sst-2-english/raw/main/LICENSE.md	404	2026-08-08T09:43:18.210928+00:00
sentence-transformers/all-MiniLM-L12-v2	https://huggingface.co/sentence-transformers/all-MiniLM-L12-v2/raw/main/README.md	200	2026-08-08T09:43:18.588352+00:00
sentence-transformers/all-MiniLM-L12-v2	https://huggingface.co/sentence-transformers/all-MiniLM-L12-v2/raw/main/LICENSE	404	2026-08-08T09:43:18.917413+00:00
sentence-transformers/all-MiniLM-L12-v2	https://huggingface.co/sentence-transformers/all-MiniLM-L12-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:19.260360+00:00
sentence-transformers/all-MiniLM-L12-v2	https://huggingface.co/sentence-transformers/all-MiniLM-L12-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:19.634392+00:00
sentence-transformers/paraphrase-MiniLM-L6-v2	https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L6-v2/raw/main/README.md	200	2026-08-08T09:43:20.268770+00:00
sentence-transformers/paraphrase-MiniLM-L6-v2	https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L6-v2/raw/main/LICENSE	404	2026-08-08T09:43:20.540682+00:00
sentence-transformers/paraphrase-MiniLM-L6-v2	https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L6-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:20.881924+00:00
sentence-transformers/paraphrase-MiniLM-L6-v2	https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L6-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:21.221146+00:00
Xenova/all-MiniLM-L6-v2	https://huggingface.co/Xenova/all-MiniLM-L6-v2/raw/main/README.md	200	2026-08-08T09:43:21.539930+00:00
Xenova/all-MiniLM-L6-v2	https://huggingface.co/Xenova/all-MiniLM-L6-v2/raw/main/LICENSE	404	2026-08-08T09:43:21.812548+00:00
Xenova/all-MiniLM-L6-v2	https://huggingface.co/Xenova/all-MiniLM-L6-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:22.089492+00:00
Xenova/all-MiniLM-L6-v2	https://huggingface.co/Xenova/all-MiniLM-L6-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:22.369929+00:00
sentence-transformers/paraphrase-MiniLM-L3-v2	https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L3-v2/raw/main/README.md	200	2026-08-08T09:43:22.640993+00:00
sentence-transformers/paraphrase-MiniLM-L3-v2	https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L3-v2/raw/main/LICENSE	404	2026-08-08T09:43:22.918011+00:00
sentence-transformers/paraphrase-MiniLM-L3-v2	https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L3-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:23.260126+00:00
sentence-transformers/paraphrase-MiniLM-L3-v2	https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L3-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:23.525435+00:00
cross-encoder/ms-marco-MiniLM-L12-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L12-v2/raw/main/README.md	200	2026-08-08T09:43:23.839197+00:00
cross-encoder/ms-marco-MiniLM-L12-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L12-v2/raw/main/LICENSE	404	2026-08-08T09:43:24.162300+00:00
cross-encoder/ms-marco-MiniLM-L12-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L12-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:24.504144+00:00
cross-encoder/ms-marco-MiniLM-L12-v2	https://huggingface.co/cross-encoder/ms-marco-MiniLM-L12-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:24.878010+00:00
BAAI/bge-reranker-large	https://huggingface.co/BAAI/bge-reranker-large/raw/main/README.md	200	2026-08-08T09:43:25.210792+00:00
BAAI/bge-reranker-large	https://huggingface.co/BAAI/bge-reranker-large/raw/main/LICENSE	404	2026-08-08T09:43:25.555670+00:00
BAAI/bge-reranker-large	https://huggingface.co/BAAI/bge-reranker-large/raw/main/LICENSE.txt	404	2026-08-08T09:43:25.938360+00:00
BAAI/bge-reranker-large	https://huggingface.co/BAAI/bge-reranker-large/raw/main/LICENSE.md	404	2026-08-08T09:43:26.257376+00:00
Alibaba-NLP/gte-reranker-modernbert-base	https://huggingface.co/Alibaba-NLP/gte-reranker-modernbert-base/raw/main/README.md	200	2026-08-08T09:43:26.612605+00:00
Alibaba-NLP/gte-reranker-modernbert-base	https://huggingface.co/Alibaba-NLP/gte-reranker-modernbert-base/raw/main/LICENSE	404	2026-08-08T09:43:26.974438+00:00
Alibaba-NLP/gte-reranker-modernbert-base	https://huggingface.co/Alibaba-NLP/gte-reranker-modernbert-base/raw/main/LICENSE.txt	404	2026-08-08T09:43:27.306534+00:00
Alibaba-NLP/gte-reranker-modernbert-base	https://huggingface.co/Alibaba-NLP/gte-reranker-modernbert-base/raw/main/LICENSE.md	404	2026-08-08T09:43:27.648344+00:00
cross-encoder/mmarco-mMiniLMv2-L12-H384-v1	https://huggingface.co/cross-encoder/mmarco-mMiniLMv2-L12-H384-v1/raw/main/README.md	200	2026-08-08T09:43:28.025079+00:00
cross-encoder/mmarco-mMiniLMv2-L12-H384-v1	https://huggingface.co/cross-encoder/mmarco-mMiniLMv2-L12-H384-v1/raw/main/LICENSE	404	2026-08-08T09:43:28.357349+00:00
cross-encoder/mmarco-mMiniLMv2-L12-H384-v1	https://huggingface.co/cross-encoder/mmarco-mMiniLMv2-L12-H384-v1/raw/main/LICENSE.txt	404	2026-08-08T09:43:28.697324+00:00
cross-encoder/mmarco-mMiniLMv2-L12-H384-v1	https://huggingface.co/cross-encoder/mmarco-mMiniLMv2-L12-H384-v1/raw/main/LICENSE.md	404	2026-08-08T09:43:29.073237+00:00
sentence-transformers/all-distilroberta-v1	https://huggingface.co/sentence-transformers/all-distilroberta-v1/raw/main/README.md	200	2026-08-08T09:43:29.404503+00:00
sentence-transformers/all-distilroberta-v1	https://huggingface.co/sentence-transformers/all-distilroberta-v1/raw/main/LICENSE	404	2026-08-08T09:43:29.751540+00:00
sentence-transformers/all-distilroberta-v1	https://huggingface.co/sentence-transformers/all-distilroberta-v1/raw/main/LICENSE.txt	404	2026-08-08T09:43:30.121322+00:00
sentence-transformers/all-distilroberta-v1	https://huggingface.co/sentence-transformers/all-distilroberta-v1/raw/main/LICENSE.md	404	2026-08-08T09:43:30.452558+00:00
Xenova/bge-base-en-v1.5	https://huggingface.co/Xenova/bge-base-en-v1.5/raw/main/README.md	200	2026-08-08T09:43:30.792196+00:00
Xenova/bge-base-en-v1.5	https://huggingface.co/Xenova/bge-base-en-v1.5/raw/main/LICENSE	404	2026-08-08T09:43:31.170036+00:00
Xenova/bge-base-en-v1.5	https://huggingface.co/Xenova/bge-base-en-v1.5/raw/main/LICENSE.txt	404	2026-08-08T09:43:31.500803+00:00
Xenova/bge-base-en-v1.5	https://huggingface.co/Xenova/bge-base-en-v1.5/raw/main/LICENSE.md	404	2026-08-08T09:43:31.842660+00:00
intfloat/multilingual-e5-large-instruct	https://huggingface.co/intfloat/multilingual-e5-large-instruct/raw/main/README.md	200	2026-08-08T09:43:32.354985+00:00
intfloat/multilingual-e5-large-instruct	https://huggingface.co/intfloat/multilingual-e5-large-instruct/raw/main/LICENSE	404	2026-08-08T09:43:32.740699+00:00
intfloat/multilingual-e5-large-instruct	https://huggingface.co/intfloat/multilingual-e5-large-instruct/raw/main/LICENSE.txt	404	2026-08-08T09:43:33.073071+00:00
intfloat/multilingual-e5-large-instruct	https://huggingface.co/intfloat/multilingual-e5-large-instruct/raw/main/LICENSE.md	404	2026-08-08T09:43:33.425743+00:00
michaelfeil/bge-small-en-v1.5	https://huggingface.co/michaelfeil/bge-small-en-v1.5/raw/main/README.md	200	2026-08-08T09:43:33.791392+00:00
michaelfeil/bge-small-en-v1.5	https://huggingface.co/michaelfeil/bge-small-en-v1.5/raw/main/LICENSE	404	2026-08-08T09:43:34.122328+00:00
michaelfeil/bge-small-en-v1.5	https://huggingface.co/michaelfeil/bge-small-en-v1.5/raw/main/LICENSE.txt	404	2026-08-08T09:43:34.467577+00:00
michaelfeil/bge-small-en-v1.5	https://huggingface.co/michaelfeil/bge-small-en-v1.5/raw/main/LICENSE.md	404	2026-08-08T09:43:34.838793+00:00
sentence-transformers/paraphrase-mpnet-base-v2	https://huggingface.co/sentence-transformers/paraphrase-mpnet-base-v2/raw/main/README.md	200	2026-08-08T09:43:35.171346+00:00
sentence-transformers/paraphrase-mpnet-base-v2	https://huggingface.co/sentence-transformers/paraphrase-mpnet-base-v2/raw/main/LICENSE	404	2026-08-08T09:43:35.551691+00:00
sentence-transformers/paraphrase-mpnet-base-v2	https://huggingface.co/sentence-transformers/paraphrase-mpnet-base-v2/raw/main/LICENSE.txt	404	2026-08-08T09:43:35.917865+00:00
sentence-transformers/paraphrase-mpnet-base-v2	https://huggingface.co/sentence-transformers/paraphrase-mpnet-base-v2/raw/main/LICENSE.md	404	2026-08-08T09:43:36.221407+00:00
Alibaba-NLP/gte-large-en-v1.5	https://huggingface.co/Alibaba-NLP/gte-large-en-v1.5/raw/main/README.md	200	2026-08-08T09:43:36.620079+00:00
Alibaba-NLP/gte-large-en-v1.5	https://huggingface.co/Alibaba-NLP/gte-large-en-v1.5/raw/main/LICENSE	404	2026-08-08T09:43:37.008851+00:00
